기관코드,유형_1,유형_2,대표기관명,전체기관명,최하위기관명,대표전화번호,새우편번호,도로명주소 - 예: 서울특별시 중구 동호로5길 15 (신당동),비고 ,
1723824.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 청양우체국 청양비봉우체국,청양비봉우체국,041-942-5205,33316.0,충청남도 청양군 비봉면 담안뜰길 2,,
1723819.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 청양우체국 청양장평우체국,청양장평우체국,041-942-6205,33368.0,충청남도 청양군 장평면 닭우리고개길 30-17,,
1723826.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 청양우체국 청양화성우체국,청양화성우체국,041-942-4205,33310.0,충청남도 청양군 화성면 강고지1길 171,,
1723594.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 청주우체국,청주우체국,043-711-0707,28322.0,충청북도 청주시 청원구 1순환로 70,,
1723613.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 청주우체국 가덕우체국,가덕우체국,043-298-5100,28205.0,충청북도 청주시 상당구 가덕면 단재로 1426,,
1723615.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 청주우체국 낭성우체국,낭성우체국,043-225-9600,28193.0,충청북도 청주시 상당구 낭성면 낭성시내길 12-2,,
1723607.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 청주우체국 내수우체국,내수우체국,043-214-0001,28145.0,충청북도 청주시 청원구 내수읍 청암로 64,,
1725605.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 청주우체국 문의우체국,문의우체국,043-296-7100,28208.0,충청북도 청주시 상당구 문의면 문의시내로 39,,
1723608.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 청주우체국 미원우체국,미원우체국,043-298-0100,28199.0,충청북도 청주시 상당구 미원면 미원시내2길 26,,
1723610.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 청주우체국 북이우체국,북이우체국,043-212-8100,28134.0,충청북도 청주시 청원구 북이면 의암로 344-3,,
1723618.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 청주우체국 오창과학단지우체국,오창과학단지우체국,043-214-2383,28119.0,충청북도 청주시 청원구 오창읍 중심상업2로 24,,
1723609.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 청주우체국 오창우체국,오창우체국,043-218-2000,28129.0,충청북도 청주시 청원구 오창읍 팔결로 695,,
1723602.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 청주우체국 청주금천동우체국,청주금천동우체국,043-222-2003,28734.0,충청북도 청주시 상당구 쇠내로84번길 2,,
1725602.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 청주우체국 청주남일우체국,청주남일우체국,043-298-4001,28190.0,충청북도 청주시 상당구 남일면 단재로 741,,
1723603.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 청주우체국 청주내덕동우체국,청주내덕동우체국,043-253-2001,28479.0,충청북도 청주시 청원구 중앙로 211,,
1725931.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 청주우체국 청주성안동우체국,청주성안동우체국,043-211-3006,28529.0,충청북도 청주시 상당구 성안로 34,,
1723604.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 청주우체국 청주영운동우체국,청주영운동우체국,043-252-0100,28713.0,충청북도 청주시 상당구 영운로 36-2,,
1723616.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 청주우체국 청주용담동우체국,청주용담동우체국,043-288-7011,28744.0,충청북도 청주시 상당구 산성로116번길 14,,
1723617.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 청주우체국 청주용암1동우체국,청주용암1동우체국,043-283-0077,28762.0,충청북도 청주시 상당구 용암북로160번길 15,,
1723605.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 청주우체국 청주용암동우체국,청주용암동우체국,043-293-8008,28782.0,충청북도 청주시 상당구 무농정로 51,,
1723648.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 충주우체국,충주우체국,043-840-0000,27406.0,충청북도 충주시 국원대로 20,,
1723663.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 충주우체국 금가우체국,금가우체국,043-853-6008,27442.0,충청북도 충주시 금가면 강수로 321,,
1723666.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 충주우체국 노은우체국,노은우체국,043-853-0008,27452.0,충청북도 충주시 노은면 감노로 1403,,
1723665.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 충주우체국 동량우체국,동량우체국,043-851-0005,27320.0,충청북도 충주시 동량면 조동1길 53,,
1723656.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 충주우체국 산척우체국,산척우체국,043-853-6427,27315.0,충청북도 충주시 산척면 천등박달로 120,,
1723662.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 충주우체국 살미우체국,살미우체국,043-851-0622,27493.0,충청북도 충주시 살미면 세성로 68,,
1723668.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 충주우체국 소태우체국,소태우체국,043-854-0040,27307.0,충청북도 충주시 소태면 주치길 30,,
1723655.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 충주우체국 수안보우체국,수안보우체국,043-846-2922,27497.0,충청북도 충주시 수안보면 온천중앙길 8,,
1723667.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 충주우체국 신니우체국,신니우체국,043-852-0002,27457.0,충청북도 충주시 신니면 신덕로 788,,
1723658.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 충주우체국 앙성우체국,앙성우체국,043-855-0011,27303.0,충청북도 충주시 앙성면 가곡로 1014,,
1723659.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 충주우체국 엄정우체국,엄정우체국,043-852-1104,27313.0,충청북도 충주시 엄정면 내창로 171,,
1723657.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 충주우체국 주덕우체국,주덕우체국,043-846-0001,27462.0,충청북도 충주시 주덕읍 신양로 93,,
1725582.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 충주우체국 중앙탑우체국,중앙탑우체국,043-854-0092,27447.0,충청북도 충주시 중앙탑면 중앙탑길 145,,
1723660.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 충주우체국 충주교현동우체국,충주교현동우체국,043-851-2005,27378.0,충청북도 충주시 봉현로 260,,
1723669.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 충주우체국 충주금릉동우체국,충주금릉동우체국,043-854-6833,27339.0,충청북도 충주시 금제13길 8,,
1723672.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 충주우체국 충주대소원우체국,충주대소원우체국,043-845-2003,27472.0,충청북도 충주시 대소원면 쇠실로 1032,,
1723670.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 충주우체국 충주목행동우체국,충주목행동우체국,043-853-2901,27436.0,충청북도 충주시 행정9길 25,,
1725389.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 충주우체국 충주성내동우체국,충주성내동우체국,043-847-3553,27388.0,충청북도 충주시 관아1길 20,,
1723661.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 충주우체국 충주칠금동우체국,충주칠금동우체국,043-846-8100,27362.0,충청북도 충주시 신립로 23,,
1723880.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 태안우체국,태안우체국,041-674-2005,32143.0,충청남도 태안군 태안읍 독샘로 5,,
1723886.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 태안우체국 고남우체국,고남우체국,041-673-6800,32172.0,충청남도 태안군 고남면 빗독1길 37,,
1723885.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 태안우체국 근흥우체국,근흥우체국,041-673-1500,32129.0,충청남도 태안군 근흥면 근흥로 706-4,,
1723887.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 태안우체국 만리포우체국,만리포우체국,041-672-9800,32123.0,충청남도 태안군 소원면 천리포1길 10,,
1723888.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 태안우체국 소원우체국,소원우체국,041-672-5800,32120.0,충청남도 태안군 소원면 신덕길 11-1,,
1723884.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 태안우체국 안면우체국,안면우체국,041-673-3800,32164.0,충청남도 태안군 안면읍 장터로 157,,
1723890.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 태안우체국 태안남면우체국,태안남면우체국,041-672-2800,32153.0,충청남도 태안군 남면 남면로 104,,
1725740.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 태안우체국 태안원북우체국,태안원북우체국,041-672-4800,32109.0,충청남도 태안군 원북면 원이로 820-32,,
1723891.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 태안우체국 태안이원우체국,태안이원우체국,041-672-7800,32103.0,충청남도 태안군 이원면 분지길 7,,
1723727.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 홍성우체국,홍성우체국,041-632-2005,32247.0,충청남도 홍성군 홍성읍 내포로 111,,
1723733.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 홍성우체국 갈산우체국,갈산우체국,041-633-2001,32202.0,충청남도 홍성군 갈산면 갈산로 98-1,,
1723732.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 홍성우체국 결성우체국,결성우체국,041-642-8001,32212.0,충청남도 홍성군 결성면 구성남로 1,,
1723730.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 홍성우체국 광천우체국,광천우체국,041-641-2005,32292.0,충청남도 홍성군 광천읍 홍남로 683,,
1723734.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 홍성우체국 구항우체국,구항우체국,041-632-7001,32213.0,충청남도 홍성군 구항면 구항길 45,,
1723735.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 홍성우체국 서부우체국,서부우체국,041-632-8001,32204.0,충청남도 홍성군 서부면 이호1길 13,,
1723739.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 홍성우체국 은하우체국,은하우체국,041-642-4001,32210.0,충청남도 홍성군 은하면 은하로 249,,
1723738.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 홍성우체국 장곡우체국,장곡우체국,041-642-5001,32298.0,충청남도 홍성군 장곡면 홍남동로474번길 1,,
1723737.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 홍성우체국 홍동우체국,홍동우체국,041-633-3001,32283.0,충청남도 홍성군 홍동면 광금남로 719,,
1723740.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 홍성우체국 홍북우체국,홍북우체국,041-632-9001,32278.0,충청남도 홍성군 홍북면 홍북로 447,,
1723736.0,우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 홍성우체국 홍성금마우체국,홍성금마우체국,041-633-7001,32280.0,충청남도 홍성군 금마면 금북로 16,,
1722747.0,우정,우정_집중국,과학기술정보통신부,과학기술정보통신부 우정사업본부 강원지방우정청 강릉우편집중국,강릉우편집중국,033-640-3800,25517.0,강원도 하슬라로 114 강릉우편집중국,,
1722589.0,우정,우정_집중국,과학기술정보통신부,과학기술정보통신부 우정사업본부 강원지방우정청 원주우편집중국,원주우편집중국,033-749-2243,26475.0,강원도 원주시 이화1길 27 (단계동 914번지),,
1724894.0,우정,우정_집중국,과학기술정보통신부,과학기술정보통신부 우정사업본부 경북지방우정청 대구우편집중국,대구우편집중국,053-380-7114,41504.0,대구광역시 북구 유통단지로 115,,
1725298.0,우정,우정_집중국,과학기술정보통신부,과학기술정보통신부 우정사업본부 경북지방우정청 안동우편집중국,안동우편집중국,054-850-2500,36709.0,경상북도 안동시 축제장길 262,,
1724934.0,우정,우정_집중국,과학기술정보통신부,과학기술정보통신부 우정사업본부 경북지방우정청 포항우편집중국,포항우편집중국,054-230-7952,37653.0,경상북도 포항시 북구 흥해읍 새마을로 379,,
1723322.0,우정,우정_집중국,과학기술정보통신부,과학기술정보통신부 우정사업본부 경인지방우정청 고양우편집중국,고양우편집중국,031-920-5288,10449.0,경기도 고양시 일산동구 호수로 366 (백석2동),,
1723305.0,우정,우정_집중국,과학기술정보통신부,과학기술정보통신부 우정사업본부 경인지방우정청 부천우편집중국,부천우편집중국,032-680-0005,14442.0,경기도 부천시 오정구 오정로211번길 40 (오정동),,
1723318.0,우정,우정_집중국,과학기술정보통신부,과학기술정보통신부 우정사업본부 경인지방우정청 성남우편집중국,성남우편집중국,031-785-0154,13636.0,경기도 성남시 분당구 성남대로 57 (구미동),,
1723301.0,우정,우정_집중국,과학기술정보통신부,과학기술정보통신부 우정사업본부 경인지방우정청 수원우편집중국,수원우편집중국,031-201-7320,16704.0,경기도 수원시 영통구 청명남로 57 (영통동),,
1723314.0,우정,우정_집중국,과학기술정보통신부,과학기술정보통신부 우정사업본부 경인지방우정청 안양우편집중국,안양우편집중국,031-389-9395,14067.0,경기도 안양시 동안구 평촌대로 212 (관양동),,
1723310.0,우정,우정_집중국,과학기술정보통신부,과학기술정보통신부 우정사업본부 경인지방우정청 의정부우편집중국,의정부우편집중국,031-850-0502,11787.0,경기도 의정부시 산단로98번길 65 (용현동),,
1721940.0,우정,우정_집중국,과학기술정보통신부,과학기술정보통신부 우정사업본부 부산지방우정청 부산우편집중국,부산우편집중국,051-600-5555,46700.0,부산광역시 강서구 대저로49번길 22,,
1722033.0,우정,우정_집중국,과학기술정보통신부,과학기술정보통신부 우정사업본부 부산지방우정청 울산우편집중국,울산우편집중국,052-283-6000,44248.0,울산광역시 북구 진장유통로 34 (진장동),,
1722433.0,우정,우정_집중국,과학기술정보통신부,과학기술정보통신부 우정사업본부 부산지방우정청 진주우편집중국,진주우편집중국,055-760-7003,52628.0,경상남도 진주시 금산면 중천로 25,,
1722429.0,우정,우정_집중국,과학기술정보통신부,과학기술정보통신부 우정사업본부 부산지방우정청 창원우편집중국,창원우편집중국,055-260-0811,51708.0,경상남도 창원시 성산구 적현로 311 (신촌동),,
1721807.0,우정,우정_집중국,과학기술정보통신부,과학기술정보통신부 우정사업본부 서울지방우정청 동서울우편집중국,동서울우편집중국,02-450-6006,5050.0,서울특별시 광진구 자양로 76 (자양동),,
1724486.0,우정,우정_집중국,과학기술정보통신부,과학기술정보통신부 우정사업본부 전남지방우정청 광주우편집중국,광주우편집중국,062-600-9225,62278.0,광주광역시 광산구 앰코로 11,,
1724657.0,우정,우정_집중국,과학기술정보통신부,과학기술정보통신부 우정사업본부 전남지방우정청 영암우편집중국,영암우편집중국,061-460-0130,58457.0,전라남도 영암군 삼호읍 대불주거1로 124,,
1724128.0,우정,우정_집중국,과학기술정보통신부,과학기술정보통신부 우정사업본부 전북지방우정청 전주우편집중국,전주우편집중국,063-260-7700,55316.0,전라북도 완주군 봉동읍 둔산3로 102,,
1725362.0,우정,우정_집중국,과학기술정보통신부,과학기술정보통신부 우정사업본부 제주지방우정청 제주우편집중국,제주우편집중국,064-710-5200,63087.0,제주특별자치도 제주시 1100로 3307 (노형동),,
1723590.0,우정,우정_집중국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 대전우편집중국,대전우편집중국,042-602-1511,32840.0,충청남도 계룡시 두마면 사계로 184,,
1723892.0,우정,우정_집중국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 천안우편집중국,천안우편집중국,041-629-0114,31158.0,충청남도 천안시 서북구 백석3로 105,,
1723710.0,우정,우정_집중국,과학기술정보통신부,과학기술정보통신부 우정사업본부 충청지방우정청 청주우편집중국,청주우편집중국,043-290-3071,28684.0,충청북도 청주시 서원구 수곡로 106,,
6420000.0,지자체,2시도_도,강원도,강원도청,강원도청,033-254-2011,24266.0,강원도 춘천시 중앙로 1 (봉의동),,
4200000.0,지자체,3시군구_시,강원도,강원도 강릉시청,강릉시청,033-660-2018,25522.0,강원도 강릉시 강릉대로 33 (홍제동),,
4210000.0,지자체,3시군구_시,강원도,강원도 동해시청,동해시청,033-530-2114,25755.0,강원도 동해시 천곡로 77 (천곡동),,
4240000.0,지자체,3시군구_시,강원도,강원도 삼척시청,삼척시청,033-572-2011,25914.0,강원도 삼척시 중앙로 296,,
4230000.0,지자체,3시군구_시,강원도,강원도 속초시청,속초시청,033-639-2114,24826.0,강원도 속초시 중앙로 183 (중앙동),,
4190000.0,지자체,3시군구_시,강원도,강원도 원주시청,원주시청,033-742-2111,26384.0,강원도 원주시 시청로 1,,
4180000.0,지자체,3시군구_시,강원도,강원도 춘천시청,춘천시청,033-253-3700,24347.0,강원도 춘천시 시청길 11 (옥천동),,
4220000.0,지자체,3시군구_시,강원도,강원도 태백시청,태백시청,033-552-1360,26023.0,강원도 태백시 태붐로 21 (황지동),,
4340000.0,지자체,4시군구_군,강원도,강원도 고성군청,고성군청,033-680-3114,24735.0,강원도 고성군 간성읍 고성중앙길 9,,
4320000.0,지자체,4시군구_군,강원도,강원도 양구군청,양구군청,033-480-2191,24522.0,강원도 양구군 양구읍 관공서로 38 (하리, 양구군청),,
4350000.0,지자체,4시군구_군,강원도,강원도 양양군청,양양군청,033-670-2114,25023.0,강원도 양양군 양양읍 군청길 1,,
4270000.0,지자체,4시군구_군,강원도,강원도 영월군청,영월군청,1577-0545,26235.0,강원도 영월군 영월읍 하송로 64,,
4330000.0,지자체,4시군구_군,강원도,강원도 인제군청,인제군청,033-461-2122,24631.0,강원도 인제군 인제읍 인제로187번길 8,,
4290000.0,지자체,4시군구_군,강원도,강원도 정선군청,정선군청,033-562-3911,26131.0,강원도 정선군 정선읍 봉양3길 21,,
4300000.0,지자체,4시군구_군,강원도,강원도 철원군청,철원군청,033-450-5114,24040.0,강원도 철원군 갈말읍 삼부연로 51,,
4280000.0,지자체,4시군구_군,강원도,강원도 평창군청,평창군청,033-330-2000,25374.0,강원도 평창군 평창읍 군청길 77,,
4250000.0,지자체,4시군구_군,강원도,강원도 홍천군청,홍천군청,033-432-7801,25121.0,강원도 홍천군 홍천읍 석화로 93,,
4310000.0,지자체,4시군구_군,강원도,강원도 화천군청,화천군청,033-442-1211,24125.0,강원도 화천군 화천읍 화천새싹길 45,,
4260000.0,지자체,4시군구_군,강원도,강원도 횡성군청,횡성군청,033-340-2114,25220.0,강원도 횡성군 횡성읍 태기로 15,,
4200051.0,지자체,6읍면동_읍,강원도,강원도 강릉시 주문진읍사무소,주문진읍사무소,033-660-3414,25406.0,강원도 강릉시 주문진읍 항구로 19,,
4340024.0,지자체,6읍면동_읍,강원도,강원도 고성군 간성읍사무소,간성읍사무소,033-681-2006,24729.0,강원도 고성군 간성읍 간성로67번길 14,,
4340025.0,지자체,6읍면동_읍,강원도,강원도 고성군 거진읍사무소,거진읍사무소,033-681-2300,24722.0,강원도 고성군 거진읍 자산천로 240,,
4240042.0,지자체,6읍면동_읍,강원도,강원도 삼척시 도계읍행정복지센터,도계읍행정복지센터,033-541-3100,25947.0,강원도 삼척시 도계읍 도계로 308,,
4240043.0,지자체,6읍면동_읍,강원도,강원도 삼척시 원덕읍행정복지센터,원덕읍행정복지센터,033-572-6012,25961.0,강원도 삼척시 원덕읍 삼척로 440,,
4320016.0,지자체,6읍면동_읍,강원도,강원도 양구군 양구읍사무소,양구읍사무소,033-480-2601,24523.0,강원도 양구군 양구읍 관공서로 18 (상리, 양구읍사무소),,
4350019.0,지자체,6읍면동_읍,강원도,강원도 양양군 양양읍사무소,양양읍사무소,033-670-2611,25021.0,강원도 양양군 양양읍 관아길 32,,
4270027.0,지자체,6읍면동_읍,강원도,강원도 영월군 상동읍사무소,상동읍사무소,1577-0545,26248.0,강원도 영월군 상동읍 태백산로 3189,,
4270026.0,지자체,6읍면동_읍,강원도,강원도 영월군 영월읍사무소,영월읍사무소,1577-0545,26227.0,강원도 영월군 단종로 48-8,,
4190037.0,지자체,6읍면동_읍,강원도,강원도 원주시 문막읍 행정복지센터,문막읍 행정복지센터,033-737-5501 ,26370.0,강원도 원주시 문막읍 건등로 11,,
4330021.0,지자체,6읍면동_읍,강원도,강원도 인제군 인제읍사무소,인제읍사무소,033-461-2303,24631.0,강원도 인제군 인제읍 인제로205번길 9,,
4290025.0,지자체,6읍면동_읍,강원도,강원도 정선군 고한읍 행정복지센터,고한읍 행정복지센터,033-560-2611,26155.0,강원도 정선군 고한읍 고한2길 1,,
4290026.0,지자체,6읍면동_읍,강원도,강원도 정선군 사북읍 행정복지센터,사북읍 행정복지센터,033-560-2621,26150.0,강원도 정선군 사북읍 사북중앙로 65,,
4290027.0,지자체,6읍면동_읍,강원도,강원도 정선군 신동읍 행정복지센터,신동읍 행정복지센터,033-560-2631,26142.0,강원도 정선군 신동읍 예미1길 1,,
4290024.0,지자체,6읍면동_읍,강원도,강원도 정선군 정선읍 행정복지센터,정선읍 행정복지센터,033-560-2601,26131.0,강원도 정선군 정선읍 정선로 1331,,
4300024.0,지자체,6읍면동_읍,강원도,강원도 철원군 갈말읍사무소,갈말읍사무소,033-450-5603,24038.0,강원도 철원군 갈말읍 명성로 178,,
4300023.0,지자체,6읍면동_읍,강원도,강원도 철원군 김화읍사무소,김화읍사무소,033-450-5602,24054.0,강원도 철원군 김화읍 호국로 6510,,
4300025.0,지자체,6읍면동_읍,강원도,강원도 철원군 동송읍사무소,동송읍사무소,033-450-5604,24013.0,강원도 철원군 동송읍 이평로 133,,
4300022.0,지자체,6읍면동_읍,강원도,강원도 철원군 철원읍사무소,철원읍사무소,033-450-5601,24006.0,강원도 철원군 철원읍 금학로279번길 15-1,,
4180061.0,지자체,6읍면동_읍,강원도,강원도 춘천시 신북읍사무소,신북읍사무소,033-250-3601,24206.0,강원도 춘천시 신북읍 율문길 75 (율문리),,
4280022.0,지자체,6읍면동_읍,강원도,강원도 평창군 평창읍사무소,평창읍사무소,033-330-2601,25375.0,강원도 평창군 평창읍 노성로 127,,
4250029.0,지자체,6읍면동_읍,강원도,강원도 홍천군 홍천읍사무소,홍천읍사무소,033-434-7790,25136.0,강원도 홍천군 홍천읍 홍천로 351,,
4310020.0,지자체,6읍면동_읍,강원도,강원도 화천군 화천읍사무소,화천읍사무소,033-440-2601,24124.0,강원도 화천군 중앙로9길 9,,
4260027.0,지자체,6읍면동_읍,강원도,강원도 횡성군 횡성읍사무소,횡성읍사무소,033-340-2601,25224.0,강원도 횡성군 횡성읍 태기로 85,,
4200055.0,지자체,7읍면동_면,강원도,강원도 강릉시 강동면사무소,강동면사무소,033-660-3596,25620.0,강원도 강릉시 강동면 율곡로 2208,,
4200054.0,지자체,7읍면동_면,강원도,강원도 강릉시 구정면사무소,구정면사무소,033-660-3567,25622.0,강원도 강릉시 구정면 구정중앙로 237,,
4200057.0,지자체,7읍면동_면,강원도,강원도 강릉시 사천면사무소,사천면사무소,033-660-3656,25439.0,강원도 강릉시 사천면 미노길 67,,
4200052.0,지자체,7읍면동_면,강원도,강원도 강릉시 성산면사무소,성산면사무소,033-660-3511,25450.0,강원도 강릉시 성산면 구산길 22,,
4200058.0,지자체,7읍면동_면,강원도,강원도 강릉시 연곡면사무소,연곡면사무소,033-660-3681,25428.0,강원도 강릉시 연곡면 연주로 35-8,,
4200056.0,지자체,7읍면동_면,강원도,강원도 강릉시 옥계면사무소,옥계면사무소,033-660-3626,25634.0,강원도 강릉시 옥계면 현내시장길 30,,
4200053.0,지자체,7읍면동_면,강원도,강원도 강릉시 왕산면사무소,왕산면사무소,033-660-3541,25639.0,강원도 강릉시 왕산면 백두대간로 1997,,
4340027.0,지자체,7읍면동_면,강원도,강원도 고성군 죽왕면사무소,죽왕면사무소,033-631-0006,24747.0,강원도 고성군 죽왕면 오호길 11,,
4340028.0,지자체,7읍면동_면,강원도,강원도 고성군 토성면사무소,토성면사무소,033-631-6001,24764.0,강원도 고성군 토성면 천진1길 4,,
4340026.0,지자체,7읍면동_면,강원도,강원도 고성군 현내면사무소,현내면사무소,033-681-0415,24704.0,강원도 고성군 현내면 한나루로 67,,
4240048.0,지자체,7읍면동_면,강원도,강원도 삼척시 가곡면행정복지센터,가곡면행정복지센터,033-572-7011,25954.0,강원도 삼척시 가곡면 가곡천로 1477,,
4240044.0,지자체,7읍면동_면,강원도,강원도 삼척시 근덕면행정복지센터,근덕면행정복지센터,033-572-3011,25933.0,강원도 삼척시 근덕면 삼척로 3639,,
4240046.0,지자체,7읍면동_면,강원도,강원도 삼척시 노곡면행정복지센터,노곡면행정복지센터,033-572-8011,25940.0,강원도 삼척시 노곡면 미근로 886,,
4240047.0,지자체,7읍면동_면,강원도,강원도 삼척시 미로면행정복지센터,미로면행정복지센터,033-572-0012,25904.0,강원도 삼척시 미로면 적병길 8,,
4240049.0,지자체,7읍면동_면,강원도,강원도 삼척시 신기면행정복지센터,신기면행정복지센터,033-541-1800,25943.0,강원도 삼척시 신기면 신기길 15,,
4240045.0,지자체,7읍면동_면,강원도,강원도 삼척시 하장면행정복지센터,하장면행정복지센터,033-552-0004,25901.0,강원도 삼척시 하장면 하장길 118,,
4320017.0,지자체,7읍면동_면,강원도,강원도 양구군 남면사무소,남면사무소,033-480-2612,24554.0,강원도 양구군 남면 삼팔선로 9 (용하리, 남면사무소),,
4320018.0,지자체,7읍면동_면,강원도,강원도 양구군 동면사무소,동면사무소,033-480-2622,24507.0,강원도 양구군 동면 금강산로 1693 (임당리, 동면사무소),,
4320019.0,지자체,7읍면동_면,강원도,강원도 양구군 방산면사무소,방산면사무소,033-480-2632,24502.0,강원도 양구군 방산면 장거리길 21 (현리, 방산면사무소),,
4320020.0,지자체,7읍면동_면,강원도,강원도 양구군 해안면사무소,해안면사무소,033-480-2642,24563.0,강원도 양구군 펀치볼로 1307 (현리, 해안면사무소),,
4350024.0,지자체,7읍면동_면,강원도,강원도 양양군 강현면사무소,강현면사무소,033-670-2660,25001.0,강원도 양양군 강현면 동해대로 3509,,
4350020.0,지자체,7읍면동_면,강원도,강원도 양양군 서면사무소,서면사무소,033-670-2621,25035.0,강원도 양양군 서면 물윗구미길 5,,
